Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3 
1764540000.0 144.6 NA 403 NA NA 560 NA NA 1310 NA NA 1222 NA 
1764540000.0 2500.1502 NA 138 NA NA 245 NA NA 7669 NA NA 10933 NA 
1764540000.0 2500.1504 NA 137 NA NA 242 NA NA 10022 NA NA 12854 NA 
1764540000.0 2500.2207 NA 189 NA NA 310 NA NA 6199 NA NA 3701 NA 
1764540000.0 2500.231 NA 96 NA NA 166 NA NA 3826 NA NA 2606 NA 
1764540000.0 2500.3204 NA 307 NA NA 450 NA NA 8533 NA NA 3022 NA 
1764540000.0 2500.3205 NA 343 NA NA 481 NA NA 9011 NA NA 2871 NA 
1764540000.0 2500.3208 NA 304 NA NA 470 NA NA 9700 NA NA 4872 NA 
1764540000.0 2500.3209 NA 293 NA NA 443 NA NA 6965 NA NA 3127 NA 
1764540000.0 35234.0 188 642 0 252 863 0 1897 840 0 977 601 0 
