Timestamp WorkflowId PeakValueRss2 PeakValueRss3 PeakValueVsize2 PeakValueVsize3 TotalJobCPU2 TotalJobCPU3 TotalJobTime2 TotalJobTime3 
1764712800.0 2500.1502 152 NA 245 NA 7126 NA 9669 NA 
1764712800.0 2500.1504 153 NA 252 NA 9384 NA 11717 NA 
1764712800.0 2500.2207 184 NA 307 NA 5834 NA 3867 NA 
1764712800.0 2500.2309 338 NA 524 NA 19472 NA 13249 NA 
1764712800.0 2500.231 98 NA 164 NA 3592 NA 2414 NA 
1764712800.0 2500.3001 288 0 426 0 7016 70 2562 98 
1764712800.0 2500.3204 312 NA 452 NA 7563 NA 2251 NA 
1764712800.0 2500.3205 342 NA 464 NA 9243 NA 2855 NA 
1764712800.0 2500.3208 256 NA 473 NA 9120 NA 5226 NA 
1764712800.0 2500.3305 315 NA 439 NA 8350 NA 2551 NA 
1764712800.0 2500.3309 287 NA 439 NA 6763 NA 2052 NA 
