Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1688677200.0 1.0 94 150 NA 3555 3536 NA 2109 573 NA 1259 370 NA
1688677200.0 10.0 NA 160 NA NA 3613 NA NA 2435 NA NA 836 NA
1688677200.0 10001.0 NA 236 NA NA 3692 NA NA 7758 NA NA 2410 NA
1688677200.0 10002.0 NA 240 NA NA 3689 NA NA 6719 NA NA 2147 NA
1688677200.0 10003.0 NA 238 NA NA 3698 NA NA 7843 NA NA 2455 NA
1688677200.0 10004.0 NA 250 NA NA 3690 NA NA 5760 NA NA 2450 NA
1688677200.0 10005.0 NA 238 NA NA 3684 NA NA 6855 NA NA 2122 NA
1688677200.0 10006.0 NA 233 NA NA 3702 NA NA 6710 NA NA 2359 NA
1688677200.0 10007.0 NA 240 NA NA 3693 NA NA 6652 NA NA 2151 NA
1688677200.0 10008.0 NA 244 NA NA 3702 NA NA 6911 NA NA 2225 NA
1688677200.0 10009.0 NA 252 NA NA 3697 NA NA 7211 NA NA 2213 NA
1688677200.0 10023.0 NA 240 NA NA 3715 NA NA 6634 NA NA 2141 NA
1688677200.0 10024.0 NA 246 NA NA 3704 NA NA 6918 NA NA 2207 NA
1688677200.0 10024.1 NA 240 NA NA 3691 NA NA 3832 NA NA 1339 NA
1688677200.0 10024.2 NA 263 NA NA 3718 NA NA 4188 NA NA 1333 NA
1688677200.0 10024.3 NA 250 NA NA 3712 NA NA 3953 NA NA 1375 NA
1688677200.0 10024.4 NA 250 NA NA 3694 NA NA 3473 NA NA 1153 NA
1688677200.0 10024.5 NA 247 NA NA 3718 NA NA 4264 NA NA 1419 NA
1688677200.0 10025.0 NA 250 NA NA 3721 NA NA 7869 NA NA 2443 NA
1688677200.0 10026.0 NA 251 NA NA 3721 NA NA 7963 NA NA 2483 NA
1688677200.0 10042.0 NA 243 NA NA 3688 NA NA 7248 NA NA 2238 NA
1688677200.0 10059.0 NA 258 NA NA 3703 NA NA 7960 NA NA 2469 NA
1688677200.0 10071.0 NA 257 NA NA 3707 NA NA 7290 NA NA 2238 NA
1688677200.0 10224.0 NA 440 NA NA 3963 NA NA 8238 NA NA 3229 NA
1688677200.0 10224.15 NA 439 NA NA 3925 NA NA 9538 NA NA 3566 NA
1688677200.0 10225.0 NA 418 NA NA 3940 NA NA 8418 NA NA 3741 NA
1688677200.0 103.0 84 0 NA 3503 0 NA 1144 186 NA 1064 201 NA
1688677200.0 10424.0 NA 212 NA NA 3651 NA NA 666 NA NA 466 NA
1688677200.0 105.0 95 147 NA 3559 3540 NA 3555 690 NA 2057 743 NA
1688677200.0 106.0 81 0 NA 3501 0 NA 1341 206 NA 1559 233 NA
1688677200.0 107.0 101 157 NA 3573 3546 NA 3180 634 NA 1542 414 NA
1688677200.0 108.0 113 157 NA 3569 3540 NA 3607 640 NA 1676 440 NA
1688677200.0 10801.0 NA 227 NA NA 3700 NA NA 6472 NA NA 2039 NA
1688677200.0 10802.0 NA 239 NA NA 3684 NA NA 6740 NA NA 2145 NA
1688677200.0 10803.0 NA 231 NA NA 3705 NA NA 4336 NA NA 1636 NA
1688677200.0 10804.0 NA 236 NA NA 3689 NA NA 6718 NA NA 2124 NA
1688677200.0 10804.31 NA 228 NA NA 3682 NA NA 6733 NA NA 2132 NA
1688677200.0 10805.0 NA 242 NA NA 3684 NA NA 7065 NA NA 2211 NA
1688677200.0 10805.31 NA 229 NA NA 3688 NA NA 6647 NA NA 2125 NA
1688677200.0 10806.0 NA 237 NA NA 3687 NA NA 6756 NA NA 2145 NA
1688677200.0 10807.0 NA 229 NA NA 3674 NA NA 5581 NA NA 2836 NA
