Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2
1600074000.0 10859.0 NA 0 NA 0 NA 0 NA 0
1600074000.0 136.819 NA 99 NA 188 NA 772 NA 871
1600074000.0 136.824 NA 107 NA 197 NA 778 NA 790
1600074000.0 136.829 NA 106 NA 199 NA 717 NA 902
1600074000.0 136.832 NA 107 NA 201 NA 804 NA 837
1600074000.0 136.836 NA 106 NA 194 NA 774 NA 620
1600074000.0 136.842 NA 101 NA 201 NA 777 NA 905
1600074000.0 136.848 NA 108 NA 200 NA 834 NA 837
1600074000.0 136.864 NA 108 NA 201 NA 715 NA 801
1600074000.0 136.8642 NA 106 NA 195 NA 729 NA 836
1600074000.0 136.8643 NA 108 NA 195 NA 792 NA 837
1600074000.0 136.865 NA 105 NA 196 NA 725 NA 837
1600074000.0 136.871 NA 106 NA 200 NA 764 NA 837
1600074000.0 136.883 NA 100 NA 191 NA 774 NA 921
1600074000.0 136.8861 NA 109 NA 206 NA 1030 NA 1052
1600074000.0 136.889 NA 105 NA 201 NA 659 NA 792
1600074000.0 1362.17 0 NA 0 NA 0 NA 0 NA
1600074000.0 1363.17 0 NA 0 NA 0 NA 0 NA
1600074000.0 137.8 NA 113 NA 199 NA 2769 NA 1745
1600074000.0 250202.171 NA 0 NA 0 NA 0 NA 0
1600074000.0 250202.5 NA 0 NA 0 NA 0 NA 0
1600074000.0 250208.18 NA 0 NA 0 NA 0 NA 0
1600074000.0 25212.17 0 NA 0 NA 0 NA 0 NA
