Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1477778400.0 1.0 47 66 119 NA NA NA NA NA 92 134 168 NA NA NA NA NA 1411 224 212 NA NA NA NA NA 1481 254 244 NA NA NA NA NA
1477778400.0 10.0 NA 87 193 0 NA NA NA NA NA 152 255 0 NA NA NA NA NA 2118 2101 611 NA NA NA NA NA 2177 2165 1326 NA NA NA NA
1477778400.0 1000.0 NA 205 119 0 46 NA NA NA NA 276 177 0 78 NA NA NA NA 2107 529 506 144 NA NA NA NA 2186 587 542 197 NA NA NA
1477778400.0 1001.0 NA 190 164 0 0 0 0 0 NA 251 214 0 0 0 0 0 NA 2903 725 9 78 715 33 636 NA 2987 774 15 91 729 90 667
1477778400.0 1002.0 NA 203 58 NA NA NA NA NA NA 265 98 NA NA NA NA NA NA 1483 124 NA NA NA NA NA NA 1522 253 NA NA NA NA NA
1477778400.0 10021.0 NA 103 214 73 0 NA NA NA NA 178 281 104 0 NA NA NA NA 495 920 77 564 NA NA NA NA 586 1002 148 581 NA NA NA
1477778400.0 10023.0 NA 100 216 72 0 NA NA NA NA 174 280 104 0 NA NA NA NA 676 1115 122 751 NA NA NA NA 799 1210 176 766 NA NA NA
1477778400.0 10024.0 NA 108 224 63 0 NA NA NA NA 174 291 104 0 NA NA NA NA 794 1627 129 901 NA NA NA NA 909 1787 230 950 NA NA NA
1477778400.0 10024.1 NA 109 161 0 NA NA NA NA NA 178 209 0 NA NA NA NA NA 393 370 279 NA NA NA NA NA 787 706 296 NA NA NA NA
1477778400.0 10024.2 NA 111 224 0 NA NA NA NA NA 174 290 0 NA NA NA NA NA 411 755 447 NA NA NA NA NA 488 1023 522 NA NA NA NA
1477778400.0 10024.3 NA 108 153 0 NA NA NA NA NA 174 202 0 NA NA NA NA NA 388 370 228 NA NA NA NA NA 450 450 245 NA NA NA NA
1477778400.0 10024.4 NA 111 222 0 NA NA NA NA NA 174 281 0 NA NA NA NA NA 797 1463 865 NA NA NA NA NA 914 1540 895 NA NA NA NA
1477778400.0 10024.5 NA 108 145 0 NA NA NA NA NA 174 209 0 NA NA NA NA NA 402 316 208 NA NA NA NA NA 464 373 218 NA NA NA NA
1477778400.0 10025.0 NA 108 223 65 0 NA NA NA NA 174 307 104 0 NA NA NA NA 361 643 65 422 NA NA NA NA 699 707 292 455 NA NA NA
1477778400.0 10026.0 NA 108 220 67 0 NA NA NA NA 174 284 104 0 NA NA NA NA 898 3262 108 908 NA NA NA NA 1024 3437 174 944 NA NA NA
1477778400.0 1003.0 NA 174 0 NA NA NA NA NA NA 234 0 NA NA NA NA NA NA 2101 253 NA NA NA NA NA NA 2377 265 NA NA NA NA NA
1477778400.0 1004.0 NA 180 131 0 0 0 0 NA NA 240 178 0 0 0 0 NA NA 381 208 5 45 394 399 NA NA 414 227 9 52 402 407 NA
1477778400.0 101.0 81 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 1234 NA NA NA NA NA NA NA 1340 NA NA NA NA NA NA NA
1477778400.0 102.0 81 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 881 NA NA NA NA NA NA NA 947 NA NA NA NA NA NA NA
1477778400.0 10224.0 NA 145 298 0 NA NA NA NA NA 214 397 0 NA NA NA NA NA 2166 3962 448 NA NA NA NA NA 2830 4589 469 NA NA NA NA
