Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1478642400.0 10024.4 NA 164 221 0 NA 230 288 0 NA 766 1095 572 NA 951 1215 595
1478642400.0 1309.0 NA 172 239 0 NA 232 303 0 NA 772 969 1204 NA 830 1062 1221
1478642400.0 1314.0 NA 165 231 0 NA 221 296 0 NA 609 728 1243 NA 664 810 1287
1478642400.0 1318.0 NA 163 230 0 NA 216 293 0 NA 500 662 1125 NA 628 943 1165
1478642400.0 132.0 45 82 188 NA 93 143 251 NA 3740 430 530 NA 3928 501 586 NA
1478642400.0 1320.0 NA 164 230 0 NA 217 294 0 NA 516 721 1166 NA 644 1010 1195
1478642400.0 1326.0 NA 163 234 0 NA 224 299 0 NA 646 747 1226 NA 861 898 1246
1478642400.0 1327.0 NA 170 233 0 NA 225 300 0 NA 597 703 1398 NA 690 782 1452
1478642400.0 1329.0 NA 164 236 0 NA 226 300 0 NA 549 764 1203 NA 656 1092 1237
1478642400.0 1330.0 NA 165 235 0 NA 227 300 0 NA 657 781 1167 NA 720 875 1203
1478642400.0 1331.0 NA 163 236 0 NA 225 300 0 NA 644 749 1232 NA 855 870 1271
1478642400.0 1332.0 NA 172 235 0 NA 225 299 0 NA 649 770 1189 NA 717 870 1229
1478642400.0 1334.0 NA 166 237 0 NA 224 299 0 NA 599 781 1283 NA 710 1074 1318
1478642400.0 1340.0 NA 159 234 0 NA 220 297 0 NA 605 684 1185 NA 797 898 1215
1478642400.0 1345.0 NA 163 237 0 NA 227 300 0 NA 688 827 1152 NA 879 962 1172
1478642400.0 1347.0 NA 167 236 0 NA 227 300 0 NA 705 817 1436 NA 779 921 1468
1478642400.0 1351.0 NA 169 233 0 NA 224 298 0 NA 613 728 1227 NA 687 829 1267
1478642400.0 1352.0 NA 168 235 0 NA 226 299 0 NA 650 749 1191 NA 706 845 1233
1478642400.0 1364.0 NA 158 233 0 NA 221 296 0 NA 625 742 1214 NA 817 904 1252
1478642400.0 1365.0 NA 162 230 0 NA 225 299 0 NA 643 759 1300 NA 710 866 1363
1478642400.0 139901.0 NA 168 236 0 NA 224 299 0 NA 642 793 1296 NA 801 1017 1324
1478642400.0 16.0 NA 85 189 0 NA 153 252 0 NA 1809 1218 594 NA 1890 1270 621
1478642400.0 17.0 NA 81 190 0 NA 153 252 0 NA 1741 968 578 NA 1824 1043 609
1478642400.0 20.0 NA 85 190 0 NA 153 253 0 NA 1940 1190 600 NA 2000 1256 632
1478642400.0 20021.0 71 90 166 0 112 127 220 0 1386 546 832 346 1678 611 933 371
1478642400.0 20421.0 77 81 164 0 117 127 221 0 1579 568 874 348 1645 655 965 362
1478642400.0 21.0 NA 85 189 0 NA 153 253 0 NA 1950 1347 625 NA 2003 1423 662
1478642400.0 26.0 NA 83 195 0 NA 153 261 0 NA 2141 1556 656 NA 2233 1653 685
1478642400.0 29.0 NA 84 195 0 NA 153 262 0 NA 2154 1679 641 NA 2216 1778 670
1478642400.0 4.43 NA 35 206 0 NA 82 267 0 NA 138 3379 580 NA 165 3538 615
1478642400.0 4003.0 NA 85 190 NA NA 153 252 NA NA 2171 1831 NA NA 2236 1920 NA
1478642400.0 44.0 NA 86 189 0 NA 153 253 0 NA 2186 1967 655 NA 2248 2081 675
