Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 
1788123600.0 141.044406 NA 211 201 0 NA NA 294 786 0 NA NA 282 748 63 NA NA 163 317 81 NA 
1788123600.0 141.044407 NA 209 213 0 NA NA 286 804 0 NA NA 277 771 75 NA NA 159 323 97 NA 
1788123600.0 141.044408 NA 211 153 NA NA NA 293 726 NA NA NA 285 96 NA NA NA 162 113 NA NA 
1788123600.0 141.044412 NA 212 180 0 NA NA 293 742 0 NA NA 267 197 68 NA NA 159 178 90 NA 
1788123600.0 141.044413 NA 208 181 0 NA NA 294 741 0 NA NA 285 238 79 NA NA 162 191 99 NA 
1788123600.0 141.044414 NA 210 125 NA NA NA 291 654 NA NA NA 289 73 NA NA NA 169 92 NA NA 
1788123600.0 141.044422 NA 210 179 0 NA NA 289 723 0 NA NA 286 235 65 NA NA 162 193 85 NA 
1788123600.0 141.044423 NA 211 181 0 NA NA 299 720 0 NA NA 279 232 78 NA NA 163 181 101 NA 
1788123600.0 141.044424 NA 210 123 NA NA NA 288 653 NA NA NA 276 72 NA NA NA 164 91 NA NA 
1788123600.0 141.044483 NA 265 0 NA NA NA 868 0 NA NA NA 572 104 NA NA NA 317 129 NA NA 
1788123600.0 160.03502 129 236 110 498 183 167 311 142 1117 262 768 121 54 549 170 540 126 70 558 184 
1788123600.0 18434.402 156 656 301 0 NA 196 1349 936 0 NA 1222 683 307 103 NA 629 491 298 120 NA 
1788123600.0 18434.403 155 655 308 0 NA 199 1367 944 0 NA 1215 682 297 114 NA 713 488 288 133 NA 
1788123600.0 18434.404 155 634 167 NA NA 195 1306 732 NA NA 1225 669 122 NA NA 653 486 141 NA NA 
1788123600.0 18434.406 156 660 303 0 NA 204 1351 928 0 NA 1220 684 297 105 NA 649 477 311 129 NA 
1788123600.0 18434.407 155 661 308 0 NA 206 1368 940 0 NA 1225 679 313 111 NA 676 524 297 129 NA 
1788123600.0 18434.408 156 634 166 NA NA 197 1309 739 NA NA 1202 678 123 NA NA 626 491 142 NA NA 
1788123600.0 18434.412 155 659 274 0 NA 205 1349 903 0 NA 1215 676 278 73 NA 641 509 274 93 NA 
1788123600.0 18434.413 155 662 280 0 NA 195 1376 912 0 NA 1248 686 291 69 NA 641 565 287 87 NA 
1788123600.0 18434.422 155 654 269 0 NA 199 1330 880 0 NA 1226 674 286 65 NA 647 534 275 85 NA 
1788123600.0 18434.423 155 661 275 0 NA 197 1363 883 0 NA 1222 680 274 63 NA 638 520 265 80 NA 
1788123600.0 18434.424 156 641 169 NA NA 200 1357 704 NA NA 1214 668 153 NA NA 642 488 161 NA NA 
1788123600.0 18450.402 152 632 291 0 NA 192 1319 914 0 NA 749 630 290 90 NA 517 495 285 108 NA 
